orig_address_ru,lat,lon,street_norm,housenumber_norm
"ул Зелинского, д. 96, кв. 27",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 31",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 37",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 38",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 4",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 40",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 41",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 42",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 49",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 53",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 58",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 59",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 60",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 65",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 69",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 72",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 80",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 82",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 88",,,ул зелинского,96
"ул Зелинского, д. 96, кв. 97",,,ул зелинского,96
"ул Зелинского, д.19, кв.16",,,ул зелинского,19
"ул Зелинского, д.19, кв.22",,,ул зелинского,19
"ул Зелинского, д.19, кв.46",,,ул зелинского,19
"ул К. Либкнехта(Митрополитская), д. 100, кв. 1",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 10",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 11",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 12",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 13",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 14",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 16",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 17",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 18",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 19",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 2",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 20",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 21",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 24",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 28",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 29",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 30",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 31",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 32",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 33",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 34",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 38",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 39",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 40",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 41",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 43",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 49",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 51",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 52",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 53",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 6",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 7",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 100, кв. 9",,,ул к. либкнехта(митрополитская),100
"ул К. Либкнехта(Митрополитская), д. 102, кв. 10",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 102",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 103",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 105",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 109",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 11",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 12",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 13",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 14",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 18",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 21",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 26",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 29",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 30",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 31",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 34",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 38",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 39",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 4",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 40",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 41",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 43",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 44",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 45",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 46",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 47",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 5",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 51",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 53",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 56",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 61",,,ул к. либкнехта(митрополитская),102
"ул К. Либкнехта(Митрополитская), д. 102, кв. 62",,,ул к. либкнехта(митрополитская),102
